Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Productivity_Score,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Smart_Work_Index
54,10,2,Female,Bachelor Degree,Divorced,No,Suburban,Engineering,Senior,Medium (201-1000),Consulting,Good,Moderate (25-50 Mbps),44,Low,Daily,79.3,84.5,83.8,82.4,95.0,7,61,86.3,3,6,6962.8
24,0,4,Male,Bachelor Degree,Married,Yes,Urban,Marketing,Junior,Medium (201-1000),Education,Average,Very Fast (100+ Mbps),43,Very High,Weekly,87.5,78.1,87.1,78.6,95.0,5,21,100.0,6,6,6138.659999999999
37,4,1,Female,Associate Degree,Married,No,Suburban,Operations,Mid-Level,Large (1001-5000),Media,Good,Very Fast (100+ Mbps),39,High,Weekly,86.2,95.3,89.5,79.4,95.0,10,12,100.0,6,5,7566.820000000001
40,15,2,Female,Bachelor Degree,Married,Yes,Suburban,Operations,Senior,Large (1001-5000),Consulting,Excellent,Very Fast (100+ Mbps),38,Very High,Bi-weekly,98.0,93.9,100.0,92.0,95.0,8,34,100.0,5,7,8638.800000000001
38,1,1,Male,Associate Degree,Married,No,Urban,Finance,Junior,Large (1001-5000),Technology,Good,Moderate (25-50 Mbps),34,Low,Few times per week,57.7,58.3,57.2,44.5,78.4,8,18,78.3,6,8,2594.35
33,7,5,Male,Bachelor Degree,Married,Yes,Suburban,Finance,Senior,Enterprise (5000+),Education,Poor,Fast (50-100 Mbps),40,High,Weekly,76.8,72.6,72.7,73.8,95.0,17,0,100.0,5,8,5357.879999999999
33,3,3,Male,Associate Degree,Married,No,Urban,Customer Success,Mid-Level,Startup (1-50),Finance,Good,Very Fast (100+ Mbps),50,Moderate,Few times per week,98.0,95.3,96.1,94.7,95.0,8,16,75.5,7,8,9024.91
35,5,2,Male,Bachelor Degree,Single,Yes,Rural,Sales,Senior,Enterprise (5000+),Healthcare,Excellent,Moderate (25-50 Mbps),34,Very High,Daily,98.0,100.0,98.6,81.8,95.0,8,72,100.0,2,3,8180.0
33,1,0,Female,Master Degree,In Relationship,No,Suburban,Operations,Junior,Enterprise (5000+),Technology,Good,Fast (50-100 Mbps),38,High,Few times per week,62.6,58.6,63.5,51.1,84.2,5,51,98.8,1,3,2994.46
43,8,1,Male,Master Degree,Married,No,Suburban,Engineering,Senior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),47,High,Bi-weekly,88.2,84.7,97.7,64.6,95.0,9,29,100.0,6,6,5471.62
54,8,3,Male,Associate Degree,Single,No,Suburban,Marketing,Senior,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),47,High,Daily,98.0,93.4,95.5,92.1,95.0,9,23,100.0,10,7,8602.14
29,2,0,Female,Master Degree,Married,No,Suburban,Engineering,Junior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),37,High,Daily,79.6,77.9,71.6,74.5,95.0,9,25,100.0,5,8,5803.55
22,0,3,Female,Master Degree,Married,No,Urban,Sales,Junior,Small (51-200),Education,Poor,Slow (<25 Mbps),48,High,Few times per week,47.2,51.6,57.0,30.8,58.6,6,27,100.0,1,6,1589.28
34,6,3,Male,Bachelor Degree,Single,Yes,Suburban,Sales,Senior,Large (1001-5000),Media,Average,Fast (50-100 Mbps),39,Very High,Daily,98.0,100.0,100.0,95.0,95.0,10,18,100.0,5,2,9500.0
58,4,4,Female,Master Degree,Single,Yes,Suburban,Engineering,Mid-Level,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),35,High,Bi-weekly,98.0,93.0,96.0,69.0,95.0,10,41,100.0,6,2,6417.0
27,3,4,Female,Bachelor Degree,Single,No,Urban,Marketing,Mid-Level,Large (1001-5000),Manufacturing,Average,Fast (50-100 Mbps),50,Low,Daily,49.2,60.8,51.1,33.3,62.6,6,24,83.5,8,8,2024.6399999999996
49,10,3,Female,Bachelor Degree,Divorced,Yes,Rural,Data Science,Lead,Medium (201-1000),Education,Average,Fast (50-100 Mbps),42,Moderate,Weekly,73.7,65.3,77.3,63.6,95.0,11,11,100.0,3,4,4153.08
50,6,2,Female,Bachelor Degree,Married,Yes,Suburban,Sales,Lead,Startup (1-50),Technology,Average,Very Fast (100+ Mbps),40,Moderate,Few times per week,82.5,96.7,77.6,81.6,95.0,8,63,78.1,9,9,7890.719999999999
30,3,4,Female,Associate Degree,Married,Yes,Urban,HR,Junior,Large (1001-5000),Manufacturing,Good,Very Fast (100+ Mbps),43,High,Daily,98.0,100.0,100.0,73.9,95.0,5,32,100.0,9,6,7390.000000000001
40,8,4,Male,Master Degree,Single,No,Suburban,Marketing,Senior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),36,Moderate,Weekly,98.0,80.9,100.0,95.0,95.0,7,30,100.0,6,7,7685.500000000001
49,15,1,Female,Bachelor Degree,Married,Yes,Suburban,Sales,Senior,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),38,High,Few times per week,94.0,94.3,97.0,95.0,95.0,6,0,100.0,4,4,8958.5
31,4,5,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),50,Very High,Daily,93.6,91.8,100.0,95.0,95.0,8,0,100.0,6,6,8721.0
33,5,0,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Mid-Level,Large (1001-5000),Healthcare,Good,Very Fast (100+ Mbps),53,High,Daily,98.0,100.0,100.0,85.9,95.0,10,34,100.0,8,9,8590.0
29,0,0,Male,Master Degree,In Relationship,No,Suburban,HR,Mid-Level,Medium (201-1000),Healthcare,Excellent,Very Fast (100+ Mbps),35,Very High,Few times per week,98.0,93.3,100.0,88.8,95.0,8,20,100.0,5,10,8285.039999999999
25,1,1,Male,Master Degree,Married,No,Suburban,Engineering,Mid-Level,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),39,Very High,Daily,83.0,82.1,87.3,68.3,95.0,7,0,100.0,8,8,5607.429999999999
23,0,3,Male,Bachelor Degree,Married,No,Urban,Sales,Junior,Large (1001-5000),Consulting,Excellent,Fast (50-100 Mbps),43,High,Few times per week,98.0,98.4,98.8,75.0,95.0,4,23,100.0,5,9,7380.0
35,3,4,Male,Bachelor Degree,Divorced,Yes,Urban,Operations,Mid-Level,Large (1001-5000),Consulting,Good,Very Fast (100+ Mbps),36,High,Few times per week,62.6,64.2,73.3,53.2,80.8,7,22,100.0,10,5,3415.4400000000005
28,3,2,Male,Bachelor Degree,Single,Yes,Urban,Finance,Mid-Level,Small (51-200),Healthcare,Good,Fast (50-100 Mbps),45,Moderate,Daily,93.6,96.0,91.6,93.3,95.0,7,60,100.0,6,8,8956.8
22,0,2,Male,Bachelor Degree,Married,No,Suburban,Marketing,Junior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),47,Low,Daily,77.9,87.1,70.8,72.7,95.0,5,18,70.9,4,5,6332.17
37,4,4,Male,Bachelor Degree,Single,No,Suburban,Marketing,Senior,Enterprise (5000+),Consulting,Excellent,Fast (50-100 Mbps),46,Very High,Few times per week,63.3,66.6,62.2,72.3,84.5,9,14,100.0,8,3,4815.179999999999
42,13,0,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Manager,Large (1001-5000),Technology,Excellent,Fast (50-100 Mbps),42,High,Few times per week,86.3,90.5,84.3,81.8,95.0,4,39,100.0,5,5,7402.9
22,0,2,Male,PhD,Married,No,Urban,Sales,Junior,Medium (201-1000),Technology,Excellent,Fast (50-100 Mbps),47,Low,Daily,60.3,65.6,61.4,49.1,83.1,3,58,59.7,7,7,3220.96
38,6,1,Female,Master Degree,Single,No,Urban,Operations,Lead,Small (51-200),Healthcare,Good,Very Fast (100+ Mbps),45,High,Daily,98.0,81.4,97.6,86.3,95.0,7,34,100.0,8,7,7024.820000000001
46,14,5,Female,Bachelor Degree,Married,No,Urban,Operations,Manager,Medium (201-1000),Retail,Excellent,Slow (<25 Mbps),33,Moderate,Daily,75.0,66.2,81.3,76.2,93.9,3,0,88.8,4,3,5044.4400000000005
24,1,3,Male,Bachelor Degree,Married,No,Urban,HR,Junior,Large (1001-5000),Healthcare,Good,Moderate (25-50 Mbps),33,High,Few times per week,98.0,98.0,100.0,95.0,95.0,7,16,100.0,6,7,9310.0
50,24,3,Female,Associate Degree,Married,No,Suburban,Finance,Lead,Startup (1-50),Technology,Good,Fast (50-100 Mbps),43,High,Few times per week,98.0,98.7,97.0,95.0,95.0,11,22,100.0,5,6,9376.5
38,13,3,Female,Master Degree,Single,No,Urban,Engineering,Manager,Large (1001-5000),Retail,Excellent,Moderate (25-50 Mbps),49,Very High,Few times per week,98.0,90.3,96.9,74.3,95.0,5,34,100.0,4,1,6709.29
28,2,5,Male,Master Degree,In Relationship,No,Suburban,Engineering,Mid-Level,Small (51-200),Education,Excellent,Very Fast (100+ Mbps),44,Low,Monthly,48.4,41.2,61.7,39.8,64.0,10,0,69.0,3,9,1639.76
34,10,5,Male,Professional Degree,Single,No,Suburban,Marketing,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),45,Very High,Few times per week,83.4,71.5,93.5,80.4,95.0,5,0,100.0,2,5,5748.6
40,5,4,Female,Bachelor Degree,Married,No,Urban,HR,Mid-Level,Startup (1-50),Technology,Good,Fast (50-100 Mbps),35,High,Weekly,84.8,88.5,98.3,73.0,95.0,11,42,100.0,7,7,6460.5
35,0,2,Male,Master Degree,Single,No,Urban,Engineering,Junior,Large (1001-5000),Manufacturing,Average,Moderate (25-50 Mbps),42,Moderate,Daily,69.4,68.1,69.1,58.8,86.6,8,58,83.6,7,7,4004.2799999999993
39,3,1,Female,Bachelor Degree,Married,No,Urban,Design,Senior,Enterprise (5000+),Healthcare,Good,Very Fast (100+ Mbps),48,Moderate,Daily,95.7,89.1,92.8,81.9,95.0,7,32,70.0,6,6,7297.29
26,0,5,Female,Master Degree,Single,Yes,Urban,Marketing,Mid-Level,Startup (1-50),Healthcare,Average,Fast (50-100 Mbps),44,Low,Daily,67.0,68.6,73.1,60.2,87.5,4,0,95.2,6,5,4129.72
36,9,3,Male,Master Degree,Single,No,Urban,Sales,Senior,Medium (201-1000),Healthcare,Good,Moderate (25-50 Mbps),42,Very High,Few times per week,98.0,98.6,99.6,59.1,95.0,6,31,100.0,4,6,5827.26
22,1,2,Female,Master Degree,Single,Yes,Suburban,Finance,Junior,Small (51-200),Technology,Good,Moderate (25-50 Mbps),45,Moderate,Daily,98.0,87.0,100.0,86.8,95.0,3,51,93.9,7,5,7551.599999999999
33,2,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),43,High,Few times per week,96.0,73.0,95.1,95.0,95.0,8,23,100.0,6,6,6935.0
26,3,5,Female,Master Degree,Married,No,Rural,Marketing,Mid-Level,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),49,Very High,Weekly,76.3,95.8,76.9,50.7,87.5,7,0,100.0,8,3,4857.06
28,3,3,Male,Bachelor Degree,Single,No,Urban,Marketing,Senior,Small (51-200),Finance,Good,Very Fast (100+ Mbps),43,Moderate,Daily,67.9,60.3,69.6,69.1,82.1,5,35,82.4,7,4,4166.73
46,7,3,Female,Associate Degree,In Relationship,No,Suburban,Engineering,Senior,Startup (1-50),Healthcare,Average,Fast (50-100 Mbps),41,High,Few times per week,95.5,100.0,93.8,95.0,95.0,5,36,100.0,1,4,9500.0
44,18,4,Female,High School,Single,No,Suburban,Customer Success,Manager,Large (1001-5000),Retail,Good,Moderate (25-50 Mbps),35,Moderate,Daily,77.9,69.4,77.3,41.0,92.6,10,32,74.1,8,7,2845.4
40,1,3,Female,Bachelor Degree,Married,Yes,Urban,Customer Success,Junior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),49,Low,Few times per week,80.3,79.4,78.5,65.4,92.4,8,37,100.0,2,7,5192.760000000001
25,0,2,Female,Bachelor Degree,Single,No,Urban,Engineering,Junior,Startup (1-50),Media,Average,Moderate (25-50 Mbps),36,High,Weekly,86.1,92.6,87.8,72.9,95.0,15,76,100.0,8,9,6750.54
32,3,5,Female,Associate Degree,Married,No,Suburban,Sales,Senior,Medium (201-1000),Technology,Poor,Fast (50-100 Mbps),43,Moderate,Weekly,73.9,70.4,72.0,72.2,89.2,3,0,93.1,10,5,5082.880000000001
45,7,5,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Lead,Large (1001-5000),Finance,Average,Fast (50-100 Mbps),46,Moderate,Daily,81.0,88.3,85.7,75.5,90.3,7,0,100.0,6,6,6666.65
36,2,4,Female,Bachelor Degree,Married,No,Urban,Customer Success,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),52,Moderate,Daily,60.0,56.4,72.2,62.8,94.2,8,12,81.0,4,7,3541.9199999999996
55,9,4,Female,Bachelor Degree,Married,Yes,Urban,Sales,Mid-Level,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),43,Low,Few times per week,84.1,83.5,95.6,65.0,95.0,12,44,100.0,1,10,5427.5
38,0,2,Female,Bachelor Degree,Single,No,Urban,Marketing,Junior,Medium (201-1000),Retail,Good,Very Fast (100+ Mbps),50,High,Daily,98.0,86.4,88.3,89.1,95.0,6,38,100.0,4,6,7698.24
36,6,5,Female,Associate Degree,Married,Yes,Urban,Sales,Senior,Medium (201-1000),Media,Excellent,Very Fast (100+ Mbps),42,Moderate,Monthly,66.9,65.6,72.4,68.8,90.4,8,0,82.6,6,5,4513.28
32,2,2,Male,Bachelor Degree,Single,No,Rural,Sales,Mid-Level,Medium (201-1000),Finance,Excellent,Very Fast (100+ Mbps),38,High,Daily,98.0,99.1,100.0,95.0,95.0,10,33,100.0,8,6,9414.5
36,2,4,Male,Bachelor Degree,Married,Yes,Suburban,HR,Junior,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),58,Moderate,Bi-weekly,98.0,100.0,89.4,82.2,95.0,6,16,100.0,8,5,8220.0
33,0,5,Male,Master Degree,Single,No,Urban,HR,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),34,High,Bi-weekly,78.2,85.4,82.5,67.9,95.0,7,0,100.0,7,3,5798.660000000001
41,11,4,Female,Bachelor Degree,Single,Yes,Urban,Marketing,Manager,Medium (201-1000),Retail,Excellent,Fast (50-100 Mbps),59,Low,Few times per week,98.0,100.0,80.8,84.2,95.0,12,29,100.0,3,6,8420.0
43,2,4,Male,Master Degree,Single,Yes,Urban,Finance,Junior,Small (51-200),Government,Good,Very Fast (100+ Mbps),51,Low,Daily,83.3,93.2,82.9,58.4,95.0,10,17,64.7,10,7,5442.88
27,1,4,Female,Bachelor Degree,Divorced,No,Suburban,Marketing,Mid-Level,Small (51-200),Technology,Good,Fast (50-100 Mbps),38,Moderate,Weekly,56.5,41.0,60.9,53.5,70.0,13,22,86.7,7,4,2193.5
23,0,1,Male,PhD,Married,Yes,Rural,Engineering,Mid-Level,Large (1001-5000),Retail,Average,Fast (50-100 Mbps),45,Moderate,Daily,84.3,98.6,88.8,78.3,91.7,9,5,100.0,5,8,7720.379999999999
22,0,4,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Enterprise (5000+),Technology,Excellent,Fast (50-100 Mbps),33,Moderate,Few times per week,85.8,73.5,86.6,62.3,95.0,7,26,73.3,8,8,4579.05
39,12,1,Male,Bachelor Degree,Single,Yes,Suburban,Sales,Lead,Small (51-200),Healthcare,Good,Fast (50-100 Mbps),45,High,Daily,83.7,64.1,87.7,91.5,95.0,4,16,100.0,6,7,5865.15
25,0,3,Male,Associate Degree,Married,Yes,Rural,HR,Mid-Level,Enterprise (5000+),Technology,Poor,Fast (50-100 Mbps),43,Very High,Few times per week,67.0,76.3,68.7,48.9,87.3,6,22,100.0,6,8,3731.0699999999997
22,0,1,Female,Bachelor Degree,Married,No,Urban,Product,Junior,Small (51-200),Education,Good,Moderate (25-50 Mbps),47,High,Daily,58.8,60.1,69.6,60.7,75.5,12,35,100.0,9,5,3648.07
38,2,3,Male,Master Degree,Married,No,Urban,Engineering,Junior,Medium (201-1000),Education,Average,Very Fast (100+ Mbps),39,Moderate,Daily,94.0,97.5,97.9,89.9,95.0,8,11,100.0,8,5,8765.25
57,9,4,Male,Associate Degree,Single,No,Urban,Sales,Senior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),42,High,Weekly,98.0,89.4,95.2,95.0,95.0,5,10,100.0,4,8,8493.0
34,6,5,Male,Bachelor Degree,In Relationship,No,Urban,Engineering,Mid-Level,Medium (201-1000),Finance,Excellent,Very Fast (100+ Mbps),44,High,Monthly,98.0,83.8,90.5,81.1,95.0,10,0,100.0,4,8,6796.179999999999
42,1,2,Female,Master Degree,Married,Yes,Urban,Customer Success,Mid-Level,Medium (201-1000),Finance,Poor,Fast (50-100 Mbps),39,Very High,Daily,63.0,62.2,69.4,50.0,78.3,9,26,100.0,4,8,3110.0
35,5,3,Female,Bachelor Degree,In Relationship,Yes,Rural,Customer Success,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),50,High,Few times per week,91.1,100.0,91.6,71.3,95.0,11,14,100.0,6,5,7130.0
34,7,3,Male,Associate Degree,Single,Yes,Suburban,Engineering,Senior,Medium (201-1000),Technology,Excellent,Fast (50-100 Mbps),42,High,Few times per week,98.0,100.0,100.0,65.0,95.0,13,26,100.0,5,6,6500.0
43,7,5,Female,High School,Single,No,Urban,Finance,Senior,Medium (201-1000),Finance,Good,Very Fast (100+ Mbps),44,High,Daily,98.0,80.8,100.0,79.6,95.0,7,0,100.0,6,6,6431.679999999999
32,5,3,Male,Associate Degree,Single,No,Urban,HR,Senior,Medium (201-1000),Manufacturing,Good,Fast (50-100 Mbps),37,High,Few times per week,87.0,98.0,95.6,83.1,95.0,6,22,100.0,2,4,8143.799999999999
37,4,4,Male,PhD,Married,Yes,Suburban,Engineering,Senior,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),32,Moderate,Weekly,96.6,94.7,83.5,85.5,95.0,11,38,100.0,4,8,8096.85
37,10,5,Female,Master Degree,Married,Yes,Urban,Marketing,Mid-Level,Large (1001-5000),Finance,Excellent,Very Fast (100+ Mbps),33,High,Daily,98.0,91.6,100.0,95.0,95.0,11,0,100.0,7,4,8702.0
28,1,2,Male,Master Degree,Divorced,Yes,Urban,Operations,Mid-Level,Large (1001-5000),Government,Average,Fast (50-100 Mbps),45,Low,Weekly,65.1,69.0,74.8,61.2,78.4,8,36,100.0,7,5,4222.8
43,13,5,Female,PhD,Divorced,No,Urban,Engineering,Lead,Small (51-200),Technology,Good,Moderate (25-50 Mbps),37,Moderate,Weekly,88.9,87.9,96.7,95.0,95.0,4,0,100.0,5,2,8350.5
33,5,5,Male,Bachelor Degree,Married,No,Suburban,Sales,Mid-Level,Small (51-200),Manufacturing,Average,Fast (50-100 Mbps),46,Very High,Daily,98.0,100.0,100.0,95.0,95.0,10,0,100.0,5,7,9500.0
28,3,5,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Senior,Large (1001-5000),Healthcare,Average,Very Fast (100+ Mbps),51,High,Few times per week,98.0,92.7,88.7,87.8,95.0,11,0,100.0,8,9,8139.06
39,0,2,Male,Bachelor Degree,Married,No,Urban,Marketing,Mid-Level,Startup (1-50),Government,Good,Moderate (25-50 Mbps),46,Moderate,Few times per week,46.8,61.6,51.2,62.0,70.4,8,41,81.8,4,6,3819.2000000000003
26,0,3,Female,Master Degree,Married,Yes,Suburban,Customer Success,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),44,Very High,Weekly,58.7,61.4,63.4,56.2,85.9,5,23,100.0,5,9,3450.6800000000003
35,4,5,Female,Master Degree,Married,No,Urban,Marketing,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),45,Low,Few times per week,72.0,72.4,66.6,76.1,84.8,1,0,100.0,7,8,5509.64
34,1,2,Male,Bachelor Degree,Married,No,Rural,Engineering,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),48,High,Daily,86.4,89.1,84.7,72.5,95.0,9,3,100.0,6,8,6459.75
44,11,4,Female,Bachelor Degree,Divorced,Yes,Suburban,Engineering,Lead,Small (51-200),Media,Average,Moderate (25-50 Mbps),43,Moderate,Weekly,98.0,100.0,94.2,78.2,95.0,8,23,100.0,2,4,7820.0
39,9,1,Male,PhD,Married,No,Urban,Operations,Senior,Enterprise (5000+),Finance,Excellent,Very Fast (100+ Mbps),45,Very Low,Few times per week,81.2,82.6,91.1,74.5,91.6,9,0,85.9,1,6,6153.7
34,4,0,Female,Associate Degree,In Relationship,No,Urban,Sales,Mid-Level,Enterprise (5000+),Healthcare,Average,Very Fast (100+ Mbps),38,Moderate,Weekly,98.0,100.0,96.7,71.2,95.0,7,25,100.0,1,7,7120.0
42,5,3,Male,Master Degree,Single,Yes,Suburban,Operations,Mid-Level,Enterprise (5000+),Technology,Average,Moderate (25-50 Mbps),36,Low,Daily,75.6,76.2,84.0,49.5,95.0,8,33,100.0,7,6,3771.9
47,3,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Small (51-200),Government,Good,Fast (50-100 Mbps),38,Low,Weekly,64.0,75.8,62.0,53.0,88.5,2,7,98.3,6,7,4017.3999999999996
40,4,3,Female,Bachelor Degree,Single,No,Suburban,HR,Mid-Level,Large (1001-5000),Retail,Average,Fast (50-100 Mbps),40,Low,Few times per week,98.0,91.7,97.7,75.9,95.0,10,0,100.0,2,5,6960.030000000001
35,0,3,Male,Bachelor Degree,Single,No,Suburban,Product,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),39,Moderate,Weekly,74.3,66.1,58.6,57.8,91.1,8,13,100.0,3,6,3820.5799999999995
23,0,3,Female,Master Degree,Divorced,Yes,Suburban,Product,Junior,Large (1001-5000),Technology,Poor,Very Fast (100+ Mbps),48,High,Few times per week,98.0,93.1,94.1,75.8,95.0,2,27,100.0,7,8,7056.98
25,0,4,Male,Bachelor Degree,Divorced,Yes,Rural,Sales,Junior,Small (51-200),Finance,Excellent,Slow (<25 Mbps),25,High,Few times per week,71.9,74.4,76.9,68.2,95.0,8,18,100.0,5,4,5074.080000000001
32,2,4,Male,Bachelor Degree,Married,No,Urban,Finance,Mid-Level,Large (1001-5000),Technology,Excellent,Fast (50-100 Mbps),40,High,Daily,74.6,76.8,83.8,74.6,95.0,11,5,100.0,10,8,5729.28
29,0,3,Female,Master Degree,In Relationship,No,Urban,Engineering,Junior,Enterprise (5000+),Finance,Average,Moderate (25-50 Mbps),46,Very Low,Weekly,75.7,71.2,80.8,78.1,86.9,8,17,92.8,5,7,5560.72
33,2,3,Female,Master Degree,Single,Yes,Suburban,HR,Junior,Small (51-200),Non-profit,Average,Slow (<25 Mbps),46,High,Few times per week,84.4,80.3,83.5,73.3,95.0,7,32,100.0,5,6,5885.99
35,9,1,Male,Master Degree,Single,No,Suburban,Engineering,Senior,Small (51-200),Education,Good,Fast (50-100 Mbps),37,Very High,Monthly,98.0,100.0,98.6,89.9,95.0,8,28,100.0,5,6,8990.0
39,0,3,Male,Bachelor Degree,Married,Yes,Suburban,HR,Junior,Startup (1-50),Media,Poor,Very Fast (100+ Mbps),52,Moderate,Few times per week,88.6,91.9,94.2,70.8,95.0,12,37,100.0,8,9,6506.52
34,0,3,Male,Master Degree,Divorced,Yes,Suburban,Marketing,Junior,Small (51-200),Finance,Average,Very Fast (100+ Mbps),33,High,Weekly,98.0,96.7,90.9,69.1,95.0,5,16,100.0,6,7,6681.969999999999
39,5,3,Male,Bachelor Degree,Single,No,Urban,Customer Success,Senior,Medium (201-1000),Retail,Poor,Very Fast (100+ Mbps),39,Moderate,Few times per week,67.3,58.9,69.5,50.8,95.0,8,2,88.3,8,7,2992.12
35,1,2,Male,Bachelor Degree,In Relationship,Yes,Suburban,HR,Junior,Large (1001-5000),Healthcare,Good,Very Fast (100+ Mbps),40,Low,Few times per week,98.0,85.4,87.5,90.5,95.0,10,68,100.0,5,8,7728.700000000001
22,0,4,Male,Associate Degree,Married,Yes,Urban,Sales,Junior,Small (51-200),Finance,Excellent,Moderate (25-50 Mbps),40,Moderate,Weekly,73.8,74.9,68.2,62.2,95.0,7,30,100.0,6,6,4658.780000000001
26,0,0,Female,Bachelor Degree,In Relationship,No,Suburban,Product,Junior,Medium (201-1000),Healthcare,Good,Fast (50-100 Mbps),50,Moderate,Daily,66.3,66.8,69.1,47.2,71.7,7,61,95.7,1,5,3152.96
33,0,5,Female,Master Degree,Married,Yes,Urban,Sales,Mid-Level,Medium (201-1000),Finance,Poor,Moderate (25-50 Mbps),42,Moderate,Few times per week,41.5,49.4,51.8,54.4,52.3,10,0,97.1,6,5,2687.3599999999997
24,0,0,Male,Bachelor Degree,Married,No,Urban,Data Science,Junior,Small (51-200),Non-profit,Good,Moderate (25-50 Mbps),43,Moderate,Few times per week,51.5,46.0,56.1,70.5,70.1,7,33,66.1,3,7,3243.0
40,10,5,Male,Bachelor Degree,Married,No,Rural,HR,Lead,Medium (201-1000),Healthcare,Poor,Slow (<25 Mbps),47,Very High,Daily,74.1,73.7,80.3,75.9,92.1,7,0,100.0,4,10,5593.830000000001
48,4,3,Male,Master Degree,Married,No,Urban,Data Science,Mid-Level,Small (51-200),Consulting,Average,Moderate (25-50 Mbps),38,High,Few times per week,96.7,90.8,100.0,72.1,95.0,10,20,100.0,10,9,6546.679999999999
45,12,3,Female,Master Degree,Single,Yes,Urban,Engineering,Lead,Medium (201-1000),Education,Good,Fast (50-100 Mbps),41,Very High,Few times per week,98.0,91.6,98.7,77.7,95.0,7,46,100.0,6,6,7117.32
33,6,2,Female,Master Degree,In Relationship,Yes,Urban,Engineering,Mid-Level,Startup (1-50),Healthcare,Good,Moderate (25-50 Mbps),52,Moderate,Daily,98.0,90.1,100.0,79.3,95.0,4,65,100.0,8,4,7144.929999999999
48,7,0,Female,Bachelor Degree,Divorced,No,Urban,HR,Lead,Large (1001-5000),Healthcare,Good,Fast (50-100 Mbps),44,Moderate,Daily,98.0,97.6,100.0,85.8,95.0,8,8,100.0,2,9,8374.08
36,5,2,Female,Master Degree,Single,No,Suburban,Design,Senior,Small (51-200),Finance,Average,Fast (50-100 Mbps),35,High,Weekly,87.7,72.2,96.9,71.6,95.0,7,22,100.0,5,9,5169.5199999999995
31,3,1,Female,Bachelor Degree,Single,No,Urban,Engineering,Mid-Level,Enterprise (5000+),Technology,Excellent,Fast (50-100 Mbps),36,Moderate,Daily,65.0,60.8,75.2,50.9,89.3,9,16,70.5,8,4,3094.72
29,0,4,Male,Professional Degree,Married,Yes,Urban,Engineering,Junior,Large (1001-5000),Manufacturing,Poor,Fast (50-100 Mbps),47,High,Daily,75.0,68.3,77.0,63.1,95.0,3,34,100.0,5,9,4309.73
